Metric,Item,Region,Partner Region,Unit,Frequency,Start Date,End Date,Value
Texture,Silt content at 5 cm deep,"Thunder Bay, Ontario",,mass percent,point in time,12/31/16,12/31/16,30.04183462
Texture,Silt content at 5 cm deep,"Timiskaming, Ontario",,mass percent,point in time,12/31/16,12/31/16,33.15849006
Texture,Silt content at 5 cm deep,"Toronto, Ontario",,mass percent,point in time,12/31/16,12/31/16,39.05756382
Texture,Silt content at 5 cm deep,"Waterloo, Ontario",,mass percent,point in time,12/31/16,12/31/16,40.13064933
Texture,Silt content at 5 cm deep,"Wellington, Ontario",,mass percent,point in time,12/31/16,12/31/16,42.37320111
Texture,Silt content at 5 cm deep,"York, Ontario",,mass percent,point in time,12/31/16,12/31/16,37.79911203
Texture,Silt content at 5 cm deep,"Kings, Prince Edward Island",,mass percent,point in time,12/31/16,12/31/16,28.78505712
Texture,Silt content at 5 cm deep,"Prince, Prince Edward Island",,mass percent,point in time,12/31/16,12/31/16,30.03005738
Texture,Silt content at 5 cm deep,"Queens, Prince Edward Island",,mass percent,point in time,12/31/16,12/31/16,32.32983485
Texture,Silt content at 5 cm deep,"Abitibi, Québec",,mass percent,point in time,12/31/16,12/31/16,30.6639965
Texture,Silt content at 5 cm deep,"Abitibi-Ouest, Québec",,mass percent,point in time,12/31/16,12/31/16,33.67212048
Texture,Silt content at 5 cm deep,"Acton, Québec",,mass percent,point in time,12/31/16,12/31/16,37.88022984
Texture,Silt content at 5 cm deep,"Antoine-Labelle, Québec",,mass percent,point in time,12/31/16,12/31/16,33.83771143
Texture,Silt content at 5 cm deep,"Argenteuil, Québec",,mass percent,point in time,12/31/16,12/31/16,32.96113248
Texture,Silt content at 5 cm deep,"Arthabaska, Québec",,mass percent,point in time,12/31/16,12/31/16,37.74468898
Texture,Silt content at 5 cm deep,"Asbestos, Québec",,mass percent,point in time,12/31/16,12/31/16,39.8729362
Texture,Silt content at 5 cm deep,"Avignon, Québec",,mass percent,point in time,12/31/16,12/31/16,41.27021398
Texture,Silt content at 5 cm deep,"Beauce-Sartigan, Québec",,mass percent,point in time,12/31/16,12/31/16,42.9209651
Texture,Silt content at 5 cm deep,"Beauharnois-Salaberry, Québec",,mass percent,point in time,12/31/16,12/31/16,36.6843446
Texture,Silt content at 5 cm deep,"Bécancour, Québec",,mass percent,point in time,12/31/16,12/31/16,31.06970509
Texture,Silt content at 5 cm deep,"Bellechasse, Québec",,mass percent,point in time,12/31/16,12/31/16,39.92717228
Texture,Silt content at 5 cm deep,"Bonaventure, Québec",,mass percent,point in time,12/31/16,12/31/16,38.47015179
Texture,Silt content at 5 cm deep,"Brome-Missisquoi, Québec",,mass percent,point in time,12/31/16,12/31/16,41.73038147
Texture,Silt content at 5 cm deep,"Champlain, Québec",,mass percent,point in time,12/31/16,12/31/16,29.60789653
Texture,Silt content at 5 cm deep,"Charlevoix, Québec",,mass percent,point in time,12/31/16,12/31/16,32.96789186
Texture,Silt content at 5 cm deep,"Charlevoix-Est, Québec",,mass percent,point in time,12/31/16,12/31/16,34.7355286
Texture,Silt content at 5 cm deep,"Coaticook, Québec",,mass percent,point in time,12/31/16,12/31/16,43.57762113
Texture,Silt content at 5 cm deep,"Communauté-Urbaine-de-l'Outaouais, Québec",,mass percent,point in time,12/31/16,12/31/16,34.74611872
Texture,Silt content at 5 cm deep,"Communauté-Urbaine-de-Montréal, Québec",,mass percent,point in time,12/31/16,12/31/16,30.34613594
Texture,Silt content at 5 cm deep,"Communauté-Urbaine-de-Québec, Québec",,mass percent,point in time,12/31/16,12/31/16,32.41954023
Texture,Silt content at 5 cm deep,"D'Autray, Québec",,mass percent,point in time,12/31/16,12/31/16,33.11165717
Texture,Silt content at 5 cm deep,"Desjardins, Québec",,mass percent,point in time,12/31/16,12/31/16,36.43563579
Texture,Silt content at 5 cm deep,"Deux-Montagnes, Québec",,mass percent,point in time,12/31/16,12/31/16,36.18604651
Texture,Silt content at 5 cm deep,"Drummond, Québec",,mass percent,point in time,12/31/16,12/31/16,34.38202759
Texture,Silt content at 5 cm deep,"Francheville, Québec",,mass percent,point in time,12/31/16,12/31/16,30.30694582
Texture,Silt content at 5 cm deep,"Joliette, Québec",,mass percent,point in time,12/31/16,12/31/16,31.41927593
Texture,Silt content at 5 cm deep,"Kamouraska, Québec",,mass percent,point in time,12/31/16,12/31/16,38.37030379
Texture,Silt content at 5 cm deep,"L'Amiante, Québec",,mass percent,point in time,12/31/16,12/31/16,41.46546222
Texture,Silt content at 5 cm deep,"L'Assomption, Québec",,mass percent,point in time,12/31/16,12/31/16,30.30655022
Texture,Silt content at 5 cm deep,"L'Érable, Québec",,mass percent,point in time,12/31/16,12/31/16,37.97069047
Texture,Silt content at 5 cm deep,"L'Île-d'Orléans, Québec",,mass percent,point in time,12/31/16,12/31/16,36.42172361
Texture,Silt content at 5 cm deep,"L'Islet, Québec",,mass percent,point in time,12/31/16,12/31/16,39.03550181
Texture,Silt content at 5 cm deep,"La Côte-de-Beaupré, Québec",,mass percent,point in time,12/31/16,12/31/16,30.82938447
Texture,Silt content at 5 cm deep,"La Côte-de-Gaspé, Québec",,mass percent,point in time,12/31/16,12/31/16,36.7488028
Texture,Silt content at 5 cm deep,"La Haute-Côte-Nord, Québec",,mass percent,point in time,12/31/16,12/31/16,33.19420873
Texture,Silt content at 5 cm deep,"La Haute-Gaspésie, Québec",,mass percent,point in time,12/31/16,12/31/16,37.56616496
Texture,Silt content at 5 cm deep,"La Haute-Yamaska, Québec",,mass percent,point in time,12/31/16,12/31/16,39.17095563
Texture,Silt content at 5 cm deep,"La Jacques-Cartier, Québec",,mass percent,point in time,12/31/16,12/31/16,31.09412648
Texture,Silt content at 5 cm deep,"La Matapédia, Québec",,mass percent,point in time,12/31/16,12/31/16,41.5420213
Texture,Silt content at 5 cm deep,"La Mitis, Québec",,mass percent,point in time,12/31/16,12/31/16,41.95030461
Texture,Silt content at 5 cm deep,"La Nouvelle-Beauce, Québec",,mass percent,point in time,12/31/16,12/31/16,40.46028904
Texture,Silt content at 5 cm deep,"La Région-Sherbrookoise, Québec",,mass percent,point in time,12/31/16,12/31/16,40.46928866
Texture,Silt content at 5 cm deep,"La Rivière-du-Nord, Québec",,mass percent,point in time,12/31/16,12/31/16,32.94584672
Texture,Silt content at 5 cm deep,"La Vallée-de-la-Gatineau, Québec",,mass percent,point in time,12/31/16,12/31/16,33.80190604
Texture,Silt content at 5 cm deep,"La Vallée-du-Richelieu, Québec",,mass percent,point in time,12/31/16,12/31/16,34.12036274
Texture,Silt content at 5 cm deep,"Lac-Saint-Jean-Est, Québec",,mass percent,point in time,12/31/16,12/31/16,32.58544171
Texture,Silt content at 5 cm deep,"Lajemmerais, Québec",,mass percent,point in time,12/31/16,12/31/16,32.63377926
Texture,Silt content at 5 cm deep,"Laval, Québec",,mass percent,point in time,12/31/16,12/31/16,29.20831547
Texture,Silt content at 5 cm deep,"Le Bas-Richelieu, Québec",,mass percent,point in time,12/31/16,12/31/16,32.17192982
Texture,Silt content at 5 cm deep,"Le Centre-de-la-Mauricie, Québec",,mass percent,point in time,12/31/16,12/31/16,33.66860033
Texture,Silt content at 5 cm deep,"Le Domaine-du-Roy, Québec",,mass percent,point in time,12/31/16,12/31/16,33.04784266
