,start_date,end_date,value,unit_id,input_unit_id,input_unit_scale,reporting_date,metric_id,item_id,region_id,partner_region_id,frequency_id,item_name,metric_name,region_name,province_name,year
21582,2020-01-28T00:00:00.000Z,2020-01-28T00:00:00.000Z,0.144180021831015,2,2,1,,2100031,2039,10558,0,1,Rainfall,Precipitation Quantity,Manitoba,,2020
21583,2020-01-29T00:00:00.000Z,2020-01-29T00:00:00.000Z,0.0393454534699506,2,2,1,,2100031,2039,10558,0,1,Rainfall,Precipitation Quantity,Manitoba,,2020
21584,2020-01-30T00:00:00.000Z,2020-01-30T00:00:00.000Z,0.166611578825284,2,2,1,,2100031,2039,10558,0,1,Rainfall,Precipitation Quantity,Manitoba,,2020
21585,2020-01-31T00:00:00.000Z,2020-01-31T00:00:00.000Z,0.418463385674313,2,2,1,,2100031,2039,10558,0,1,Rainfall,Precipitation Quantity,Manitoba,,2020
21586,2020-02-01T00:00:00.000Z,2020-02-01T00:00:00.000Z,0.270735165849568,2,2,1,,2100031,2039,10558,0,1,Rainfall,Precipitation Quantity,Manitoba,,2020
21587,2020-02-02T00:00:00.000Z,2020-02-02T00:00:00.000Z,0.657728428624844,2,2,1,,2100031,2039,10558,0,1,Rainfall,Precipitation Quantity,Manitoba,,2020
21588,2020-02-03T00:00:00.000Z,2020-02-03T00:00:00.000Z,0.275438366158522,2,2,1,,2100031,2039,10558,0,1,Rainfall,Precipitation Quantity,Manitoba,,2020
21589,2020-02-04T00:00:00.000Z,2020-02-04T00:00:00.000Z,0.103075638625632,2,2,1,,2100031,2039,10558,0,1,Rainfall,Precipitation Quantity,Manitoba,,2020
21590,2020-02-05T00:00:00.000Z,2020-02-05T00:00:00.000Z,0.0825326258928617,2,2,1,,2100031,2039,10558,0,1,Rainfall,Precipitation Quantity,Manitoba,,2020
21591,2020-02-06T00:00:00.000Z,2020-02-06T00:00:00.000Z,0.744026217218151,2,2,1,,2100031,2039,10558,0,1,Rainfall,Precipitation Quantity,Manitoba,,2020
21592,2020-02-07T00:00:00.000Z,2020-02-07T00:00:00.000Z,0.264897113048781,2,2,1,,2100031,2039,10558,0,1,Rainfall,Precipitation Quantity,Manitoba,,2020
21593,2020-02-08T00:00:00.000Z,2020-02-08T00:00:00.000Z,0.00564203583620334,2,2,1,,2100031,2039,10558,0,1,Rainfall,Precipitation Quantity,Manitoba,,2020
21594,2020-02-09T00:00:00.000Z,2020-02-09T00:00:00.000Z,0.083318318097587,2,2,1,,2100031,2039,10558,0,1,Rainfall,Precipitation Quantity,Manitoba,,2020
21595,2020-02-10T00:00:00.000Z,2020-02-10T00:00:00.000Z,0.143231309650266,2,2,1,,2100031,2039,10558,0,1,Rainfall,Precipitation Quantity,Manitoba,,2020
21596,2020-02-11T00:00:00.000Z,2020-02-11T00:00:00.000Z,0.159268167882232,2,2,1,,2100031,2039,10558,0,1,Rainfall,Precipitation Quantity,Manitoba,,2020
21597,2020-02-12T00:00:00.000Z,2020-02-12T00:00:00.000Z,0.240331308821806,2,2,1,,2100031,2039,10558,0,1,Rainfall,Precipitation Quantity,Manitoba,,2020
21598,2020-02-13T00:00:00.000Z,2020-02-13T00:00:00.000Z,0.00965140435347559,2,2,1,,2100031,2039,10558,0,1,Rainfall,Precipitation Quantity,Manitoba,,2020
21599,2020-02-14T00:00:00.000Z,2020-02-14T00:00:00.000Z,3.11660937033106,2,2,1,,2100031,2039,10558,0,1,Rainfall,Precipitation Quantity,Manitoba,,2020
21600,2020-02-15T00:00:00.000Z,2020-02-15T00:00:00.000Z,0.164626047923382,2,2,1,,2100031,2039,10558,0,1,Rainfall,Precipitation Quantity,Manitoba,,2020
21601,2020-02-16T00:00:00.000Z,2020-02-16T00:00:00.000Z,0.200753257144698,2,2,1,,2100031,2039,10558,0,1,Rainfall,Precipitation Quantity,Manitoba,,2020
21602,2020-02-17T00:00:00.000Z,2020-02-17T00:00:00.000Z,0.0237392078330396,2,2,1,,2100031,2039,10558,0,1,Rainfall,Precipitation Quantity,Manitoba,,2020
28756,2020-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z,1.14656341654205,2,2,1,,2100031,2039,10559,0,1,Rainfall,Precipitation Quantity,New Brunswick,,2020
28757,2020-01-02T00:00:00.000Z,2020-01-02T00:00:00.000Z,0.149357673796442,2,2,1,,2100031,2039,10559,0,1,Rainfall,Precipitation Quantity,New Brunswick,,2020
